# File: oem_prod.csv
# Title: oem production by country and sector
# Units: numbers
# Description: dummy
# Source: siam report to be changed
# Column types: cinnnnnnnnnnc
# ----------
iso,year,ICE Passenger vehicles,EV Passenger vehicles,ICE HCV,EV HCV,ICE LCV,EV LCV,3W,E 3W,E 2W,2W,unit_prod
nld,1991,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1991,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1991,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1991,0,0,0,0,0,0,0,0,0,0,vehicle
per,1991,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1991,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1991,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1991,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1991,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1991,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1991,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1991,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1991,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1991,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1991,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1991,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1991,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1991,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1991,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1991,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1991,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1991,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1991,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1991,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1991,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1991,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1991,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1991,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1991,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1991,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1991,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1991,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1992,0,0,0,0,0,0,0,0,0,0,vehicle
are,1992,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1992,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1992,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1992,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1992,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1992,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1992,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1992,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1992,0,0,0,0,0,0,0,0,0,0,vehicle
can,1992,0,0,0,0,0,0,0,0,0,0,vehicle
che,1992,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1992,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1992,0,0,0,0,0,0,0,0,0,0,vehicle
col,1992,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1992,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1992,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1992,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1992,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1992,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1992,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1992,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1992,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1992,0,0,0,0,0,0,0,0,0,0,vehicle
est,1992,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1992,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1992,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1992,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1992,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1992,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1992,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1992,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1992,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1992,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1992,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1992,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1992,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1992,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1992,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1992,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1992,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1992,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1992,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1992,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1992,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1992,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1992,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1992,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1992,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1992,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1992,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1992,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1992,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1992,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1992,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1992,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1992,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1992,0,0,0,0,0,0,0,0,0,0,vehicle
per,1992,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1992,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1992,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1992,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1992,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1992,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1992,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1992,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1992,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1992,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1992,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1992,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1992,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1992,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1992,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1992,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1992,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1992,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1992,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1992,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1992,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1992,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1992,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1992,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1992,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1992,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1992,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1992,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1993,0,0,0,0,0,0,0,0,0,0,vehicle
are,1993,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1993,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1993,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1993,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1993,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1993,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1993,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1993,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1993,0,0,0,0,0,0,0,0,0,0,vehicle
can,1993,0,0,0,0,0,0,0,0,0,0,vehicle
che,1993,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1993,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1993,0,0,0,0,0,0,0,0,0,0,vehicle
col,1993,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1993,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1993,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1993,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1993,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1993,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1993,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1993,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1993,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1993,0,0,0,0,0,0,0,0,0,0,vehicle
est,1993,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1993,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1993,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1993,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1993,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1993,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1993,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1993,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1993,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1993,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1993,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1993,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1993,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1993,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1993,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1993,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1993,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1993,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1993,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1993,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1993,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1993,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1993,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1993,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1993,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1993,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1993,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1993,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1993,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1993,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1993,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1993,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1993,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1993,0,0,0,0,0,0,0,0,0,0,vehicle
per,1993,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1993,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1993,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1993,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1993,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1993,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1993,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1993,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1993,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1993,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1993,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1993,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1993,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1993,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1993,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1993,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1993,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1993,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1993,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1993,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1993,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1993,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1993,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1993,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1993,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1993,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1993,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1993,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1994,0,0,0,0,0,0,0,0,0,0,vehicle
are,1994,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1994,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1994,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1994,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1994,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1994,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1994,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1994,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1994,0,0,0,0,0,0,0,0,0,0,vehicle
can,1994,0,0,0,0,0,0,0,0,0,0,vehicle
che,1994,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1994,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1994,0,0,0,0,0,0,0,0,0,0,vehicle
col,1994,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1994,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1994,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1994,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1994,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1994,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1994,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1994,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1994,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1994,0,0,0,0,0,0,0,0,0,0,vehicle
est,1994,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1994,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1994,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1994,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1994,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1994,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1994,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1994,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1994,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1994,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1994,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1994,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1994,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1994,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1994,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1994,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1994,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1994,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1994,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1994,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1994,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1994,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1994,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1994,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1994,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1994,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1994,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1994,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1994,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1994,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1994,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1994,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1994,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1994,0,0,0,0,0,0,0,0,0,0,vehicle
per,1994,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1994,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1994,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1994,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1994,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1994,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1994,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1994,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1994,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1994,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1994,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1994,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1994,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1994,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1994,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1994,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1994,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1994,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1994,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1994,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1994,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1994,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1994,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1994,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1994,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1994,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1994,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1994,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1995,0,0,0,0,0,0,0,0,0,0,vehicle
are,1995,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1995,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1995,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1995,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1995,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1995,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1995,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1995,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1995,0,0,0,0,0,0,0,0,0,0,vehicle
can,1995,0,0,0,0,0,0,0,0,0,0,vehicle
che,1995,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1995,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1995,0,0,0,0,0,0,0,0,0,0,vehicle
col,1995,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1995,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1995,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1995,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1995,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1995,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1995,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1995,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1995,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1995,0,0,0,0,0,0,0,0,0,0,vehicle
est,1995,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1995,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1995,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1995,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1995,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1995,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1995,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1995,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1995,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1995,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1995,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1995,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1995,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1995,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1995,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1995,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1995,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1995,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1995,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1995,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1995,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1995,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1995,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1995,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1995,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1995,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1995,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1995,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1995,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1995,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1995,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1995,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1995,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1995,0,0,0,0,0,0,0,0,0,0,vehicle
per,1995,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1995,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1995,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1995,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1995,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1995,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1995,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1995,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1995,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1995,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1995,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1995,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1995,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1995,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1995,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1995,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1995,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1995,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1995,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1995,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1995,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1995,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1995,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1995,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1995,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1995,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1995,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1995,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1996,0,0,0,0,0,0,0,0,0,0,vehicle
are,1996,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1996,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1996,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1996,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1996,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1996,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1996,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1996,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1996,0,0,0,0,0,0,0,0,0,0,vehicle
can,1996,0,0,0,0,0,0,0,0,0,0,vehicle
che,1996,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1996,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1996,0,0,0,0,0,0,0,0,0,0,vehicle
col,1996,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1996,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1996,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1996,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1996,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1996,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1996,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1996,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1996,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1996,0,0,0,0,0,0,0,0,0,0,vehicle
est,1996,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1996,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1996,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1996,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1996,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1996,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1996,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1996,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1996,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1996,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1996,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1996,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1996,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1996,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1996,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1996,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1996,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1996,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1996,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1996,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1996,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1996,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1996,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1996,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1996,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1996,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1996,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1996,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1996,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1996,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1996,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1996,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1996,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1996,0,0,0,0,0,0,0,0,0,0,vehicle
per,1996,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1996,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1996,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1996,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1996,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1996,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1996,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1996,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1996,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1996,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1996,0,0,0,0,0,0,0,0,0,0,vehicle
