# File: parts_prod.csv
# Title: parts production by country and sector
# Units: numbers
# Description: dummy
# Source:  to be changed
# Column types: cinnnnnnnc
# ----------
iso,year,Bodies,Chassi,Seat,Engine,Electrical equipment,others,Battery,unit_prod
bih,2000,0,0,0,0,0,0,0,number
blr,2000,0,0,0,0,0,0,0,number
bra,2000,0,0,0,0,0,0,0,number
can,2000,0,0,0,0,0,0,0,number
che,2000,0,0,0,0,0,0,0,number
chl,2000,0,0,0,0,0,0,0,number
chn,2000,0,0,0,0,0,0,0,number
col,2000,0,0,0,0,0,0,0,number
cub,2000,0,0,0,0,0,0,0,number
cze,2000,0,0,0,0,0,0,0,number
deu,2000,0,0,0,0,0,0,0,number
dnk,2000,0,0,0,0,0,0,0,number
dom,2000,0,0,0,0,0,0,0,number
dza,2000,0,0,0,0,0,0,0,number
ecu,2000,0,0,0,0,0,0,0,number
egy,2000,0,0,0,0,0,0,0,number
esp,2000,0,0,0,0,0,0,0,number
est,2000,0,0,0,0,0,0,0,number
fin,2000,0,0,0,0,0,0,0,number
fra,2000,0,0,0,0,0,0,0,number
gbr,2000,0,0,0,0,0,0,0,number
gha,2000,0,0,0,0,0,0,0,number
grc,2000,0,0,0,0,0,0,0,number
gtm,2000,0,0,0,0,0,0,0,number
hrv,2000,0,0,0,0,0,0,0,number
hun,2000,0,0,0,0,0,0,0,number
idn,2000,0,0,0,0,0,0,0,number
ind,2000,0,0,0,0,0,0,0,number
irl,2000,0,0,0,0,0,0,0,number
irn,2000,0,0,0,0,0,0,0,number
isr,2000,0,0,0,0,0,0,0,number
ita,2000,0,0,0,0,0,0,0,number
jor,2000,0,0,0,0,0,0,0,number
jpn,2000,0,0,0,0,0,0,0,number
kaz,2000,0,0,0,0,0,0,0,number
ken,2000,0,0,0,0,0,0,0,number
kor,2000,0,0,0,0,0,0,0,number
lby,2000,0,0,0,0,0,0,0,number
lka,2000,0,0,0,0,0,0,0,number
lux,2000,0,0,0,0,0,0,0,number
lva,2000,0,0,0,0,0,0,0,number
mar,2000,0,0,0,0,0,0,0,number
mda,2000,0,0,0,0,0,0,0,number
mex,2000,0,0,0,0,0,0,0,number
mkd,2000,0,0,0,0,0,0,0,number
mmr,2000,0,0,0,0,0,0,0,number
mne,2000,0,0,0,0,0,0,0,number
mys,2000,0,0,0,0,0,0,0,number
nga,2000,0,0,0,0,0,0,0,number
nld,2000,0,0,0,0,0,0,0,number
nor,2000,0,0,0,0,0,0,0,number
nzl,2000,0,0,0,0,0,0,0,number
omn,2000,0,0,0,0,0,0,0,number
pak,2000,0,0,0,0,0,0,0,number
per,2000,0,0,0,0,0,0,0,number
phl,2000,0,0,0,0,0,0,0,number
pol,2000,0,0,0,0,0,0,0,number
prk,2000,0,0,0,0,0,0,0,number
prt,2000,0,0,0,0,0,0,0,number
pry,2000,0,0,0,0,0,0,0,number
qat,2000,0,0,0,0,0,0,0,number
rom,2000,0,0,0,0,0,0,0,number
rus,2000,0,0,0,0,0,0,0,number
sau,2000,0,0,0,0,0,0,0,number
sgp,2000,0,0,0,0,0,0,0,number
slv,2000,0,0,0,0,0,0,0,number
srb,2000,0,0,0,0,0,0,0,number
svk,2000,0,0,0,0,0,0,0,number
svn,2000,0,0,0,0,0,0,0,number
swe,2000,0,0,0,0,0,0,0,number
syr,2000,0,0,0,0,0,0,0,number
tha,2000,0,0,0,0,0,0,0,number
tto,2000,0,0,0,0,0,0,0,number
tun,2000,0,0,0,0,0,0,0,number
tur,2000,0,0,0,0,0,0,0,number
twn,2000,0,0,0,0,0,0,0,number
ukr,2000,0,0,0,0,0,0,0,number
ury,2000,0,0,0,0,0,0,0,number
usa,2000,0,0,0,0,0,0,0,number
uzb,2000,0,0,0,0,0,0,0,number
ven,2000,0,0,0,0,0,0,0,number
vnm,2000,0,0,0,0,0,0,0,number
zaf,2000,0,0,0,0,0,0,0,number
alb,2001,0,0,0,0,0,0,0,number
are,2001,0,0,0,0,0,0,0,number
arg,2001,0,0,0,0,0,0,0,number
aus,2001,0,0,0,0,0,0,0,number
aut,2001,0,0,0,0,0,0,0,number
aze,2001,0,0,0,0,0,0,0,number
bel,2001,0,0,0,0,0,0,0,number
bgd,2001,0,0,0,0,0,0,0,number
bgr,2001,0,0,0,0,0,0,0,number
bih,2001,0,0,0,0,0,0,0,number
blr,2001,0,0,0,0,0,0,0,number
bra,2001,0,0,0,0,0,0,0,number
can,2001,0,0,0,0,0,0,0,number
che,2001,0,0,0,0,0,0,0,number
chl,2001,0,0,0,0,0,0,0,number
chn,2001,0,0,0,0,0,0,0,number
col,2001,0,0,0,0,0,0,0,number
cub,2001,0,0,0,0,0,0,0,number
cze,2001,0,0,0,0,0,0,0,number
deu,2001,0,0,0,0,0,0,0,number
dnk,2001,0,0,0,0,0,0,0,number
dom,2001,0,0,0,0,0,0,0,number
dza,2001,0,0,0,0,0,0,0,number
ecu,2001,0,0,0,0,0,0,0,number
egy,2001,0,0,0,0,0,0,0,number
esp,2001,0,0,0,0,0,0,0,number
est,2001,0,0,0,0,0,0,0,number
fin,2001,0,0,0,0,0,0,0,number
fra,2001,0,0,0,0,0,0,0,number
gbr,2001,0,0,0,0,0,0,0,number
gha,2001,0,0,0,0,0,0,0,number
grc,2001,0,0,0,0,0,0,0,number
gtm,2001,0,0,0,0,0,0,0,number
hrv,2001,0,0,0,0,0,0,0,number
hun,2001,0,0,0,0,0,0,0,number
idn,2001,0,0,0,0,0,0,0,number
ind,2001,0,0,0,0,0,0,0,number
irl,2001,0,0,0,0,0,0,0,number
irn,2001,0,0,0,0,0,0,0,number
isr,2001,0,0,0,0,0,0,0,number
ita,2001,0,0,0,0,0,0,0,number
jor,2001,0,0,0,0,0,0,0,number
jpn,2001,0,0,0,0,0,0,0,number
kaz,2001,0,0,0,0,0,0,0,number
ken,2001,0,0,0,0,0,0,0,number
kor,2001,0,0,0,0,0,0,0,number
lby,2001,0,0,0,0,0,0,0,number
lka,2001,0,0,0,0,0,0,0,number
lux,2001,0,0,0,0,0,0,0,number
lva,2001,0,0,0,0,0,0,0,number
mar,2001,0,0,0,0,0,0,0,number
mda,2001,0,0,0,0,0,0,0,number
mex,2001,0,0,0,0,0,0,0,number
mkd,2001,0,0,0,0,0,0,0,number
mmr,2001,0,0,0,0,0,0,0,number
mne,2001,0,0,0,0,0,0,0,number
mys,2001,0,0,0,0,0,0,0,number
nga,2001,0,0,0,0,0,0,0,number
nld,2001,0,0,0,0,0,0,0,number
nor,2001,0,0,0,0,0,0,0,number
nzl,2001,0,0,0,0,0,0,0,number
omn,2001,0,0,0,0,0,0,0,number
pak,2001,0,0,0,0,0,0,0,number
per,2001,0,0,0,0,0,0,0,number
phl,2001,0,0,0,0,0,0,0,number
pol,2001,0,0,0,0,0,0,0,number
prk,2001,0,0,0,0,0,0,0,number
prt,2001,0,0,0,0,0,0,0,number
pry,2001,0,0,0,0,0,0,0,number
qat,2001,0,0,0,0,0,0,0,number
rom,2001,0,0,0,0,0,0,0,number
rus,2001,0,0,0,0,0,0,0,number
sau,2001,0,0,0,0,0,0,0,number
sgp,2001,0,0,0,0,0,0,0,number
slv,2001,0,0,0,0,0,0,0,number
srb,2001,0,0,0,0,0,0,0,number
svk,2001,0,0,0,0,0,0,0,number
svn,2001,0,0,0,0,0,0,0,number
swe,2001,0,0,0,0,0,0,0,number
syr,2001,0,0,0,0,0,0,0,number
tha,2001,0,0,0,0,0,0,0,number
tto,2001,0,0,0,0,0,0,0,number
tun,2001,0,0,0,0,0,0,0,number
tur,2001,0,0,0,0,0,0,0,number
twn,2001,0,0,0,0,0,0,0,number
ukr,2001,0,0,0,0,0,0,0,number
ury,2001,0,0,0,0,0,0,0,number
usa,2001,0,0,0,0,0,0,0,number
uzb,2001,0,0,0,0,0,0,0,number
ven,2001,0,0,0,0,0,0,0,number
vnm,2001,0,0,0,0,0,0,0,number
zaf,2001,0,0,0,0,0,0,0,number
alb,2002,0,0,0,0,0,0,0,number
are,2002,0,0,0,0,0,0,0,number
arg,2002,0,0,0,0,0,0,0,number
aus,2002,0,0,0,0,0,0,0,number
aut,2002,0,0,0,0,0,0,0,number
aze,2002,0,0,0,0,0,0,0,number
bel,2002,0,0,0,0,0,0,0,number
bgd,2002,0,0,0,0,0,0,0,number
bgr,2002,0,0,0,0,0,0,0,number
bih,2002,0,0,0,0,0,0,0,number
blr,2002,0,0,0,0,0,0,0,number
bra,2002,0,0,0,0,0,0,0,number
can,2002,0,0,0,0,0,0,0,number
che,2002,0,0,0,0,0,0,0,number
chl,2002,0,0,0,0,0,0,0,number
chn,2002,0,0,0,0,0,0,0,number
col,2002,0,0,0,0,0,0,0,number
cub,2002,0,0,0,0,0,0,0,number
cze,2002,0,0,0,0,0,0,0,number
deu,2002,0,0,0,0,0,0,0,number
dnk,2002,0,0,0,0,0,0,0,number
dom,2002,0,0,0,0,0,0,0,number
dza,2002,0,0,0,0,0,0,0,number
ecu,2002,0,0,0,0,0,0,0,number
egy,2002,0,0,0,0,0,0,0,number
esp,2002,0,0,0,0,0,0,0,number
est,2002,0,0,0,0,0,0,0,number
fin,2002,0,0,0,0,0,0,0,number
fra,2002,0,0,0,0,0,0,0,number
gbr,2002,0,0,0,0,0,0,0,number
gha,2002,0,0,0,0,0,0,0,number
grc,2002,0,0,0,0,0,0,0,number
gtm,2002,0,0,0,0,0,0,0,number
hrv,2002,0,0,0,0,0,0,0,number
hun,2002,0,0,0,0,0,0,0,number
idn,2002,0,0,0,0,0,0,0,number
ind,2002,0,0,0,0,0,0,0,number
irl,2002,0,0,0,0,0,0,0,number
irn,2002,0,0,0,0,0,0,0,number
isr,2002,0,0,0,0,0,0,0,number
ita,2002,0,0,0,0,0,0,0,number
jor,2002,0,0,0,0,0,0,0,number
jpn,2002,0,0,0,0,0,0,0,number
kaz,2002,0,0,0,0,0,0,0,number
ken,2002,0,0,0,0,0,0,0,number
kor,2002,0,0,0,0,0,0,0,number
lby,2002,0,0,0,0,0,0,0,number
lka,2002,0,0,0,0,0,0,0,number
lux,2002,0,0,0,0,0,0,0,number
lva,2002,0,0,0,0,0,0,0,number
mar,2002,0,0,0,0,0,0,0,number
mda,2002,0,0,0,0,0,0,0,number
mex,2002,0,0,0,0,0,0,0,number
mkd,2002,0,0,0,0,0,0,0,number
mmr,2002,0,0,0,0,0,0,0,number
mne,2002,0,0,0,0,0,0,0,number
mys,2002,0,0,0,0,0,0,0,number
nga,2002,0,0,0,0,0,0,0,number
nld,2002,0,0,0,0,0,0,0,number
nor,2002,0,0,0,0,0,0,0,number
nzl,2002,0,0,0,0,0,0,0,number
omn,2002,0,0,0,0,0,0,0,number
pak,2002,0,0,0,0,0,0,0,number
per,2002,0,0,0,0,0,0,0,number
phl,2002,0,0,0,0,0,0,0,number
pol,2002,0,0,0,0,0,0,0,number
prk,2002,0,0,0,0,0,0,0,number
prt,2002,0,0,0,0,0,0,0,number
pry,2002,0,0,0,0,0,0,0,number
qat,2002,0,0,0,0,0,0,0,number
rom,2002,0,0,0,0,0,0,0,number
rus,2002,0,0,0,0,0,0,0,number
sau,2002,0,0,0,0,0,0,0,number
sgp,2002,0,0,0,0,0,0,0,number
slv,2002,0,0,0,0,0,0,0,number
srb,2002,0,0,0,0,0,0,0,number
svk,2002,0,0,0,0,0,0,0,number
svn,2002,0,0,0,0,0,0,0,number
swe,2002,0,0,0,0,0,0,0,number
syr,2002,0,0,0,0,0,0,0,number
tha,2002,0,0,0,0,0,0,0,number
tto,2002,0,0,0,0,0,0,0,number
tun,2002,0,0,0,0,0,0,0,number
tur,2002,0,0,0,0,0,0,0,number
twn,2002,0,0,0,0,0,0,0,number
ukr,2002,0,0,0,0,0,0,0,number
ury,2002,0,0,0,0,0,0,0,number
usa,2002,0,0,0,0,0,0,0,number
uzb,2002,0,0,0,0,0,0,0,number
ven,2002,0,0,0,0,0,0,0,number
vnm,2002,0,0,0,0,0,0,0,number
zaf,2002,0,0,0,0,0,0,0,number
alb,2003,0,0,0,0,0,0,0,number
are,2003,0,0,0,0,0,0,0,number
arg,2003,0,0,0,0,0,0,0,number
aus,2003,0,0,0,0,0,0,0,number
aut,2003,0,0,0,0,0,0,0,number
aze,2003,0,0,0,0,0,0,0,number
bel,2003,0,0,0,0,0,0,0,number
bgd,2003,0,0,0,0,0,0,0,number
bgr,2003,0,0,0,0,0,0,0,number
bih,2003,0,0,0,0,0,0,0,number
blr,2003,0,0,0,0,0,0,0,number
bra,2003,0,0,0,0,0,0,0,number
can,2003,0,0,0,0,0,0,0,number
che,2003,0,0,0,0,0,0,0,number
chl,2003,0,0,0,0,0,0,0,number
chn,2003,0,0,0,0,0,0,0,number
col,2003,0,0,0,0,0,0,0,number
cub,2003,0,0,0,0,0,0,0,number
cze,2003,0,0,0,0,0,0,0,number
deu,2003,0,0,0,0,0,0,0,number
dnk,2003,0,0,0,0,0,0,0,number
dom,2003,0,0,0,0,0,0,0,number
dza,2003,0,0,0,0,0,0,0,number
ecu,2003,0,0,0,0,0,0,0,number
egy,2003,0,0,0,0,0,0,0,number
esp,2003,0,0,0,0,0,0,0,number
est,2003,0,0,0,0,0,0,0,number
fin,2003,0,0,0,0,0,0,0,number
fra,2003,0,0,0,0,0,0,0,number
gbr,2003,0,0,0,0,0,0,0,number
gha,2003,0,0,0,0,0,0,0,number
grc,2003,0,0,0,0,0,0,0,number
gtm,2003,0,0,0,0,0,0,0,number
hrv,2003,0,0,0,0,0,0,0,number
hun,2003,0,0,0,0,0,0,0,number
idn,2003,0,0,0,0,0,0,0,number
ind,2003,0,0,0,0,0,0,0,number
irl,2003,0,0,0,0,0,0,0,number
irn,2003,0,0,0,0,0,0,0,number
isr,2003,0,0,0,0,0,0,0,number
ita,2003,0,0,0,0,0,0,0,number
jor,2003,0,0,0,0,0,0,0,number
jpn,2003,0,0,0,0,0,0,0,number
kaz,2003,0,0,0,0,0,0,0,number
ken,2003,0,0,0,0,0,0,0,number
kor,2003,0,0,0,0,0,0,0,number
lby,2003,0,0,0,0,0,0,0,number
lka,2003,0,0,0,0,0,0,0,number
lux,2003,0,0,0,0,0,0,0,number
lva,2003,0,0,0,0,0,0,0,number
mar,2003,0,0,0,0,0,0,0,number
mda,2003,0,0,0,0,0,0,0,number
mex,2003,0,0,0,0,0,0,0,number
mkd,2003,0,0,0,0,0,0,0,number
mmr,2003,0,0,0,0,0,0,0,number
mne,2003,0,0,0,0,0,0,0,number
mys,2003,0,0,0,0,0,0,0,number
nga,2003,0,0,0,0,0,0,0,number
nld,2003,0,0,0,0,0,0,0,number
nor,2003,0,0,0,0,0,0,0,number
nzl,2003,0,0,0,0,0,0,0,number
omn,2003,0,0,0,0,0,0,0,number
pak,2003,0,0,0,0,0,0,0,number
per,2003,0,0,0,0,0,0,0,number
phl,2003,0,0,0,0,0,0,0,number
pol,2003,0,0,0,0,0,0,0,number
prk,2003,0,0,0,0,0,0,0,number
prt,2003,0,0,0,0,0,0,0,number
pry,2003,0,0,0,0,0,0,0,number
qat,2003,0,0,0,0,0,0,0,number
rom,2003,0,0,0,0,0,0,0,number
rus,2003,0,0,0,0,0,0,0,number
sau,2003,0,0,0,0,0,0,0,number
sgp,2003,0,0,0,0,0,0,0,number
slv,2003,0,0,0,0,0,0,0,number
srb,2003,0,0,0,0,0,0,0,number
svk,2003,0,0,0,0,0,0,0,number
svn,2003,0,0,0,0,0,0,0,number
swe,2003,0,0,0,0,0,0,0,number
syr,2003,0,0,0,0,0,0,0,number
tha,2003,0,0,0,0,0,0,0,number
tto,2003,0,0,0,0,0,0,0,number
tun,2003,0,0,0,0,0,0,0,number
tur,2003,0,0,0,0,0,0,0,number
twn,2003,0,0,0,0,0,0,0,number
ukr,2003,0,0,0,0,0,0,0,number
ury,2003,0,0,0,0,0,0,0,number
usa,2003,0,0,0,0,0,0,0,number
uzb,2003,0,0,0,0,0,0,0,number
ven,2003,0,0,0,0,0,0,0,number
vnm,2003,0,0,0,0,0,0,0,number
zaf,2003,0,0,0,0,0,0,0,number
alb,2004,0,0,0,0,0,0,0,number
are,2004,0,0,0,0,0,0,0,number
arg,2004,0,0,0,0,0,0,0,number
aus,2004,0,0,0,0,0,0,0,number
aut,2004,0,0,0,0,0,0,0,number
aze,2004,0,0,0,0,0,0,0,number
bel,2004,0,0,0,0,0,0,0,number
bgd,2004,0,0,0,0,0,0,0,number
bgr,2004,0,0,0,0,0,0,0,number
bih,2004,0,0,0,0,0,0,0,number
blr,2004,0,0,0,0,0,0,0,number
bra,2004,0,0,0,0,0,0,0,number
can,2004,0,0,0,0,0,0,0,number
che,2004,0,0,0,0,0,0,0,number
chl,2004,0,0,0,0,0,0,0,number
chn,2004,0,0,0,0,0,0,0,number
col,2004,0,0,0,0,0,0,0,number
cub,2004,0,0,0,0,0,0,0,number
cze,2004,0,0,0,0,0,0,0,number
deu,2004,0,0,0,0,0,0,0,number
dnk,2004,0,0,0,0,0,0,0,number
dom,2004,0,0,0,0,0,0,0,number
dza,2004,0,0,0,0,0,0,0,number
ecu,2004,0,0,0,0,0,0,0,number
egy,2004,0,0,0,0,0,0,0,number
esp,2004,0,0,0,0,0,0,0,number
est,2004,0,0,0,0,0,0,0,number
fin,2004,0,0,0,0,0,0,0,number
fra,2004,0,0,0,0,0,0,0,number
gbr,2004,0,0,0,0,0,0,0,number
gha,2004,0,0,0,0,0,0,0,number
grc,2004,0,0,0,0,0,0,0,number
gtm,2004,0,0,0,0,0,0,0,number
hrv,2004,0,0,0,0,0,0,0,number
hun,2004,0,0,0,0,0,0,0,number
idn,2004,0,0,0,0,0,0,0,number
ind,2004,0,0,0,0,0,0,0,number
irl,2004,0,0,0,0,0,0,0,number
irn,2004,0,0,0,0,0,0,0,number
isr,2004,0,0,0,0,0,0,0,number
ita,2004,0,0,0,0,0,0,0,number
jor,2004,0,0,0,0,0,0,0,number
jpn,2004,0,0,0,0,0,0,0,number
kaz,2004,0,0,0,0,0,0,0,number
ken,2004,0,0,0,0,0,0,0,number
kor,2004,0,0,0,0,0,0,0,number
lby,2004,0,0,0,0,0,0,0,number
lka,2004,0,0,0,0,0,0,0,number
lux,2004,0,0,0,0,0,0,0,number
lva,2004,0,0,0,0,0,0,0,number
mar,2004,0,0,0,0,0,0,0,number
mda,2004,0,0,0,0,0,0,0,number
mex,2004,0,0,0,0,0,0,0,number
mkd,2004,0,0,0,0,0,0,0,number
mmr,2004,0,0,0,0,0,0,0,number
mne,2004,0,0,0,0,0,0,0,number
mys,2004,0,0,0,0,0,0,0,number
nga,2004,0,0,0,0,0,0,0,number
nld,2004,0,0,0,0,0,0,0,number
nor,2004,0,0,0,0,0,0,0,number
nzl,2004,0,0,0,0,0,0,0,number
omn,2004,0,0,0,0,0,0,0,number
pak,2004,0,0,0,0,0,0,0,number
per,2004,0,0,0,0,0,0,0,number
phl,2004,0,0,0,0,0,0,0,number
pol,2004,0,0,0,0,0,0,0,number
prk,2004,0,0,0,0,0,0,0,number
prt,2004,0,0,0,0,0,0,0,number
pry,2004,0,0,0,0,0,0,0,number
qat,2004,0,0,0,0,0,0,0,number
rom,2004,0,0,0,0,0,0,0,number
rus,2004,0,0,0,0,0,0,0,number
sau,2004,0,0,0,0,0,0,0,number
sgp,2004,0,0,0,0,0,0,0,number
slv,2004,0,0,0,0,0,0,0,number
srb,2004,0,0,0,0,0,0,0,number
svk,2004,0,0,0,0,0,0,0,number
svn,2004,0,0,0,0,0,0,0,number
swe,2004,0,0,0,0,0,0,0,number
syr,2004,0,0,0,0,0,0,0,number
tha,2004,0,0,0,0,0,0,0,number
tto,2004,0,0,0,0,0,0,0,number
tun,2004,0,0,0,0,0,0,0,number
tur,2004,0,0,0,0,0,0,0,number
twn,2004,0,0,0,0,0,0,0,number
ukr,2004,0,0,0,0,0,0,0,number
ury,2004,0,0,0,0,0,0,0,number
usa,2004,0,0,0,0,0,0,0,number
uzb,2004,0,0,0,0,0,0,0,number
ven,2004,0,0,0,0,0,0,0,number
vnm,2004,0,0,0,0,0,0,0,number
zaf,2004,0,0,0,0,0,0,0,number
alb,2005,0,0,0,0,0,0,0,number
are,2005,0,0,0,0,0,0,0,number
arg,2005,0,0,0,0,0,0,0,number
aus,2005,0,0,0,0,0,0,0,number
aut,2005,0,0,0,0,0,0,0,number
aze,2005,0,0,0,0,0,0,0,number
bel,2005,0,0,0,0,0,0,0,number
bgd,2005,0,0,0,0,0,0,0,number
bgr,2005,0,0,0,0,0,0,0,number
bih,2005,0,0,0,0,0,0,0,number
blr,2005,0,0,0,0,0,0,0,number
bra,2005,0,0,0,0,0,0,0,number
can,2005,0,0,0,0,0,0,0,number
che,2005,0,0,0,0,0,0,0,number
chl,2005,0,0,0,0,0,0,0,number
chn,2005,0,0,0,0,0,0,0,number
col,2005,0,0,0,0,0,0,0,number
cub,2005,0,0,0,0,0,0,0,number
cze,2005,0,0,0,0,0,0,0,number
deu,2005,0,0,0,0,0,0,0,number
dnk,2005,0,0,0,0,0,0,0,number
dom,2005,0,0,0,0,0,0,0,number
dza,2005,0,0,0,0,0,0,0,number
ecu,2005,0,0,0,0,0,0,0,number
egy,2005,0,0,0,0,0,0,0,number
esp,2005,0,0,0,0,0,0,0,number
est,2005,0,0,0,0,0,0,0,number
fin,2005,0,0,0,0,0,0,0,number
fra,2005,0,0,0,0,0,0,0,number
gbr,2005,0,0,0,0,0,0,0,number
gha,2005,0,0,0,0,0,0,0,number
grc,2005,0,0,0,0,0,0,0,number
gtm,2005,0,0,0,0,0,0,0,number
hrv,2005,0,0,0,0,0,0,0,number
hun,2005,0,0,0,0,0,0,0,number
idn,2005,0,0,0,0,0,0,0,number
ind,2005,0,0,0,0,0,0,0,number
irl,2005,0,0,0,0,0,0,0,number
irn,2005,0,0,0,0,0,0,0,number
isr,2005,0,0,0,0,0,0,0,number
ita,2005,0,0,0,0,0,0,0,number
jor,2005,0,0,0,0,0,0,0,number
jpn,2005,0,0,0,0,0,0,0,number
kaz,2005,0,0,0,0,0,0,0,number
ken,2005,0,0,0,0,0,0,0,number
kor,2005,0,0,0,0,0,0,0,number
lby,2005,0,0,0,0,0,0,0,number
lka,2005,0,0,0,0,0,0,0,number
lux,2005,0,0,0,0,0,0,0,number
lva,2005,0,0,0,0,0,0,0,number
mar,2005,0,0,0,0,0,0,0,number
mda,2005,0,0,0,0,0,0,0,number
mex,2005,0,0,0,0,0,0,0,number
mkd,2005,0,0,0,0,0,0,0,number
mmr,2005,0,0,0,0,0,0,0,number
mne,2005,0,0,0,0,0,0,0,number
mys,2005,0,0,0,0,0,0,0,number
nga,2005,0,0,0,0,0,0,0,number
nld,2005,0,0,0,0,0,0,0,number
nor,2005,0,0,0,0,0,0,0,number
nzl,2005,0,0,0,0,0,0,0,number
omn,2005,0,0,0,0,0,0,0,number
pak,2005,0,0,0,0,0,0,0,number
per,2005,0,0,0,0,0,0,0,number
phl,2005,0,0,0,0,0,0,0,number
pol,2005,0,0,0,0,0,0,0,number
prk,2005,0,0,0,0,0,0,0,number
prt,2005,0,0,0,0,0,0,0,number
pry,2005,0,0,0,0,0,0,0,number
qat,2005,0,0,0,0,0,0,0,number
rom,2005,0,0,0,0,0,0,0,number
rus,2005,0,0,0,0,0,0,0,number
sau,2005,0,0,0,0,0,0,0,number
sgp,2005,0,0,0,0,0,0,0,number
slv,2005,0,0,0,0,0,0,0,number
srb,2005,0,0,0,0,0,0,0,number
svk,2005,0,0,0,0,0,0,0,number
svn,2005,0,0,0,0,0,0,0,number
swe,2005,0,0,0,0,0,0,0,number
syr,2005,0,0,0,0,0,0,0,number
tha,2005,0,0,0,0,0,0,0,number
tto,2005,0,0,0,0,0,0,0,number
tun,2005,0,0,0,0,0,0,0,number
tur,2005,0,0,0,0,0,0,0,number
twn,2005,0,0,0,0,0,0,0,number
ukr,2005,0,0,0,0,0,0,0,number
ury,2005,0,0,0,0,0,0,0,number
usa,2005,0,0,0,0,0,0,0,number
uzb,2005,0,0,0,0,0,0,0,number
ven,2005,0,0,0,0,0,0,0,number
vnm,2005,0,0,0,0,0,0,0,number
zaf,2005,0,0,0,0,0,0,0,number
alb,2006,0,0,0,0,0,0,0,number
are,2006,0,0,0,0,0,0,0,number
arg,2006,0,0,0,0,0,0,0,number
aus,2006,0,0,0,0,0,0,0,number
aut,2006,0,0,0,0,0,0,0,number
aze,2006,0,0,0,0,0,0,0,number
bel,2006,0,0,0,0,0,0,0,number
bgd,2006,0,0,0,0,0,0,0,number
bgr,2006,0,0,0,0,0,0,0,number
bih,2006,0,0,0,0,0,0,0,number
blr,2006,0,0,0,0,0,0,0,number
bra,2006,0,0,0,0,0,0,0,number
can,2006,0,0,0,0,0,0,0,number
che,2006,0,0,0,0,0,0,0,number
chl,2006,0,0,0,0,0,0,0,number
chn,2006,0,0,0,0,0,0,0,number
col,2006,0,0,0,0,0,0,0,number
cub,2006,0,0,0,0,0,0,0,number
cze,2006,0,0,0,0,0,0,0,number
deu,2006,0,0,0,0,0,0,0,number
dnk,2006,0,0,0,0,0,0,0,number
dom,2006,0,0,0,0,0,0,0,number
dza,2006,0,0,0,0,0,0,0,number
ecu,2006,0,0,0,0,0,0,0,number
egy,2006,0,0,0,0,0,0,0,number
esp,2006,0,0,0,0,0,0,0,number
est,2006,0,0,0,0,0,0,0,number
fin,2006,0,0,0,0,0,0,0,number
fra,2006,0,0,0,0,0,0,0,number
gbr,2006,0,0,0,0,0,0,0,number
gha,2006,0,0,0,0,0,0,0,number
grc,2006,0,0,0,0,0,0,0,number
gtm,2006,0,0,0,0,0,0,0,number
hrv,2006,0,0,0,0,0,0,0,number
hun,2006,0,0,0,0,0,0,0,number
idn,2006,0,0,0,0,0,0,0,number
ind,2006,0,0,0,0,0,0,0,number
irl,2006,0,0,0,0,0,0,0,number
irn,2006,0,0,0,0,0,0,0,number
isr,2006,0,0,0,0,0,0,0,number
ita,2006,0,0,0,0,0,0,0,number
jor,2006,0,0,0,0,0,0,0,number
jpn,2006,0,0,0,0,0,0,0,number
kaz,2006,0,0,0,0,0,0,0,number
ken,2006,0,0,0,0,0,0,0,number
kor,2006,0,0,0,0,0,0,0,number
lby,2006,0,0,0,0,0,0,0,number
lka,2006,0,0,0,0,0,0,0,number
lux,2006,0,0,0,0,0,0,0,number
lva,2006,0,0,0,0,0,0,0,number
mar,2006,0,0,0,0,0,0,0,number
mda,2006,0,0,0,0,0,0,0,number
mex,2006,0,0,0,0,0,0,0,number
mkd,2006,0,0,0,0,0,0,0,number
mmr,2006,0,0,0,0,0,0,0,number
mne,2006,0,0,0,0,0,0,0,number
mys,2006,0,0,0,0,0,0,0,number
nga,2006,0,0,0,0,0,0,0,number
nld,2006,0,0,0,0,0,0,0,number
nor,2006,0,0,0,0,0,0,0,number
nzl,2006,0,0,0,0,0,0,0,number
omn,2006,0,0,0,0,0,0,0,number
pak,2006,0,0,0,0,0,0,0,number
per,2006,0,0,0,0,0,0,0,number
phl,2006,0,0,0,0,0,0,0,number
pol,2006,0,0,0,0,0,0,0,number
prk,2006,0,0,0,0,0,0,0,number
prt,2006,0,0,0,0,0,0,0,number
pry,2006,0,0,0,0,0,0,0,number
qat,2006,0,0,0,0,0,0,0,number
rom,2006,0,0,0,0,0,0,0,number
rus,2006,0,0,0,0,0,0,0,number
sau,2006,0,0,0,0,0,0,0,number
sgp,2006,0,0,0,0,0,0,0,number
slv,2006,0,0,0,0,0,0,0,number
srb,2006,0,0,0,0,0,0,0,number
svk,2006,0,0,0,0,0,0,0,number
svn,2006,0,0,0,0,0,0,0,number
swe,2006,0,0,0,0,0,0,0,number
syr,2006,0,0,0,0,0,0,0,number
tha,2006,0,0,0,0,0,0,0,number
tto,2006,0,0,0,0,0,0,0,number
tun,2006,0,0,0,0,0,0,0,number
tur,2006,0,0,0,0,0,0,0,number
